datetime,arithmetic_mean,aqi,first_max_value,first_max_hour,county_code,state_code,parameter_code,parameter,sample_duration_code,sample_duration,pollutant_standard,units_of_measure
2021-06-15,36.57692307692308,30.346153846153847,36.57692307692308,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2021-06-18,34.34615384615385,28.46153846153846,34.34615384615385,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2021-06-21,31.423076923076923,25.96153846153846,31.423076923076923,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2021-06-24,31.5,26.0,31.5,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2021-06-27,32.5,26.884615384615383,32.5,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2021-06-30,31.53846153846154,26.03846153846154,31.53846153846154,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2021-07-03,31.115384615384617,25.653846153846153,31.115384615384617,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2021-07-06,31.205128205128208,25.717948717948715,31.205128205128208,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2021-07-07,31.91025641025641,26.35897435897436,31.91025641025641,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2021-07-09,32.96153846153846,27.346153846153847,32.96153846153846,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2021-07-12,31.673076923076923,26.173076923076923,31.673076923076923,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2021-07-15,31.307692307692307,25.846153846153847,31.307692307692307,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2021-07-18,32.05769230769231,26.557692307692307,32.05769230769231,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2021-07-21,33.11538461538461,27.5,33.11538461538461,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2021-07-24,32.934615384615384,27.334615384615386,32.934615384615384,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2021-07-27,31.446153846153848,25.93846153846154,31.446153846153848,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2021-07-28,31.861538461538462,26.33076923076923,31.861538461538462,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2021-07-30,33.12307692307692,27.415384615384614,33.12307692307692,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2021-08-02,33.88461538461539,28.115384615384617,33.88461538461539,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2021-08-04,32.243589743589745,26.743589743589745,32.243589743589745,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2021-08-05,32.81410256410256,27.275641025641026,32.81410256410256,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2021-08-08,31.692307692307693,26.23076923076923,31.692307692307693,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2021-08-11,32.82692307692308,27.25,32.82692307692308,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2021-08-14,32.65384615384615,27.115384615384617,32.65384615384615,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2021-08-15,32.3974358974359,26.833333333333336,32.3974358974359,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2021-08-17,31.448717948717952,25.935897435897434,31.448717948717952,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2021-08-20,30.346153846153847,24.96153846153846,30.346153846153847,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2021-08-23,33.84615384615385,27.76923076923077,33.84615384615385,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2021-08-26,37.42307692307692,30.73076923076923,37.42307692307692,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2021-08-29,35.26923076923077,29.076923076923077,35.26923076923077,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2021-09-01,32.57692307692308,26.96153846153846,32.57692307692308,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2021-09-04,33.23076923076923,27.576923076923077,33.23076923076923,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2021-09-07,34.57692307692308,28.807692307692307,34.57692307692308,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2021-09-10,34.03846153846154,28.307692307692307,34.03846153846154,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2021-09-13,33.80769230769231,28.115384615384617,33.80769230769231,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2021-09-16,32.82692307692308,27.21153846153846,32.82692307692308,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2021-09-19,31.53846153846154,26.076923076923077,31.53846153846154,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2021-09-22,32.44230769230769,26.865384615384617,32.44230769230769,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2021-09-25,32.88461538461539,27.26923076923077,32.88461538461539,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2021-09-28,35.51923076923077,28.923076923076923,35.51923076923077,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2021-10-01,39.46153846153846,31.73076923076923,39.46153846153846,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2021-10-04,35.36538461538461,28.76923076923077,35.36538461538461,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2021-10-07,29.884615384615383,24.5,29.884615384615383,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2021-10-10,33.63461538461539,27.5,33.63461538461539,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2021-10-13,38.07692307692308,31.115384615384617,38.07692307692308,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2021-10-16,35.09615384615385,28.846153846153847,35.09615384615385,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2021-10-19,31.576923076923077,26.115384615384617,31.576923076923077,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2021-10-22,31.596153846153847,26.134615384615383,31.596153846153847,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2021-10-25,31.076923076923077,25.615384615384617,31.076923076923077,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2021-10-28,31.134615384615383,25.71153846153846,31.134615384615383,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2021-10-31,30.576923076923077,25.192307692307693,30.576923076923077,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2021-11-03,32.51923076923077,26.98076923076923,32.51923076923077,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2021-11-06,34.69230769230769,28.923076923076923,34.69230769230769,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2021-11-09,36.51923076923077,29.51923076923077,36.51923076923077,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2021-11-12,38.96153846153846,30.653846153846153,38.96153846153846,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2021-11-15,38.0,30.673076923076923,38.0,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2021-11-18,36.88461538461539,30.615384615384617,36.88461538461539,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2021-11-21,36.21153846153846,29.846153846153847,36.21153846153846,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2021-11-24,36.30769230769231,29.846153846153847,36.30769230769231,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2021-11-27,38.19230769230769,30.846153846153847,38.19230769230769,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2021-11-30,41.07692307692308,32.76923076923077,41.07692307692308,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2021-12-03,39.0,31.884615384615383,39.0,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2021-12-06,37.46153846153846,31.53846153846154,37.46153846153846,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2021-12-09,33.40384615384615,27.75,33.40384615384615,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2021-12-12,32.73076923076923,27.115384615384617,32.73076923076923,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2021-12-18,31.807692307692307,26.26923076923077,31.807692307692307,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2021-12-21,32.67948717948718,27.089743589743588,32.67948717948718,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2021-12-22,32.01282051282051,26.52564102564103,32.01282051282051,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2021-12-24,30.03846153846154,24.653846153846153,30.03846153846154,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2021-12-27,30.35576923076923,24.91346153846154,30.35576923076923,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2021-12-30,30.673076923076923,25.173076923076923,30.673076923076923,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2022-01-02,32.79807692307692,27.201923076923077,32.79807692307692,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2022-01-05,36.23076923076923,30.384615384615383,36.23076923076923,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2022-01-08,34.40384615384615,28.557692307692307,34.40384615384615,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2022-01-11,34.5,28.5,34.5,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2022-01-14,35.10897435897436,29.096153846153847,35.10897435897436,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2022-01-17,33.717948717948715,27.846153846153847,33.717948717948715,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2022-01-20,33.40384615384615,27.596153846153847,33.40384615384615,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2022-01-23,33.243589743589745,27.5,33.243589743589745,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2022-01-26,33.39102564102564,27.634615384615383,33.39102564102564,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2022-01-29,33.69230769230769,28.0,33.69230769230769,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2022-01-30,32.8974358974359,27.224358974358974,32.8974358974359,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2022-02-01,33.179487179487175,27.525641025641026,33.179487179487175,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2022-02-04,32.61538461538461,26.98076923076923,32.61538461538461,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2022-02-05,32.14102564102564,26.525641025641026,32.14102564102564,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2022-02-07,33.6474358974359,27.705128205128208,33.6474358974359,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2022-02-10,35.42307692307692,29.153846153846153,35.42307692307692,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2022-02-13,33.30769230769231,27.442307692307693,33.30769230769231,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2022-02-16,31.884615384615383,26.346153846153847,31.884615384615383,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2022-02-19,31.096153846153847,25.557692307692307,31.096153846153847,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2022-02-22,29.153846153846153,23.76923076923077,29.153846153846153,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2022-02-25,32.17307692307692,26.51923076923077,32.17307692307692,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2022-02-28,34.5,28.576923076923077,34.5,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2022-03-03,33.21153846153846,27.48076923076923,33.21153846153846,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2022-03-06,29.923076923076923,24.53846153846154,29.923076923076923,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2022-03-09,31.557692307692307,26.096153846153847,31.557692307692307,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2022-03-12,32.96153846153846,27.423076923076923,32.96153846153846,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2022-03-15,34.92307692307692,28.903846153846153,34.92307692307692,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2022-03-18,35.80769230769231,29.384615384615383,35.80769230769231,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2022-03-21,35.63461538461539,29.21153846153846,35.63461538461539,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2022-03-24,35.38461538461539,29.03846153846154,35.38461538461539,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2022-03-27,34.97727272727273,28.706293706293707,34.97727272727273,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2022-03-30,34.64685314685315,28.451048951048953,34.64685314685315,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2022-03-31,35.0472027972028,28.862470862470865,35.0472027972028,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2022-04-02,35.29370629370629,29.12004662004662,35.29370629370629,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2022-04-05,36.30944055944056,30.069930069930066,36.30944055944056,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2022-04-08,35.59440559440559,29.430069930069934,35.59440559440559,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2022-04-11,37.11013986013986,30.79020979020979,37.11013986013986,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2022-04-14,35.71561771561771,29.50932400932401,35.71561771561771,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2022-04-15,35.62878787878788,29.459207459207462,35.62878787878788,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2022-04-17,34.54195804195804,28.486013986013987,34.54195804195804,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2022-04-23,34.68589743589743,28.666666666666664,34.68589743589743,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2022-04-26,35.44522144522144,29.385780885780886,35.44522144522144,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2022-04-29,35.81993006993007,29.72027972027972,35.81993006993007,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2022-05-02,35.37412587412587,29.38811188811189,35.37412587412587,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2022-05-05,35.46678321678321,29.51748251748252,35.46678321678321,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2022-05-08,34.48251748251748,28.608391608391607,34.48251748251748,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2022-05-11,33.03671328671329,27.314685314685317,33.03671328671329,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2022-05-14,33.51398601398601,27.75174825174825,33.51398601398601,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2022-05-17,33.37587412587413,27.65034965034965,33.37587412587413,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2022-05-20,32.468531468531474,26.856643356643357,32.468531468531474,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2022-05-23,33.25349650349651,27.6013986013986,33.25349650349651,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2022-05-24,32.929487179487175,27.333333333333332,32.929487179487175,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2022-05-25,33.97435897435898,28.243589743589745,33.97435897435898,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2022-05-26,33.03846153846154,27.403846153846153,33.03846153846154,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2022-05-29,31.384615384615383,25.923076923076923,31.384615384615383,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2022-06-01,32.78846153846154,27.173076923076923,32.78846153846154,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2022-06-04,31.115384615384617,25.653846153846153,31.115384615384617,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2022-06-07,32.80769230769231,27.23076923076923,32.80769230769231,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2022-06-10,34.23076923076923,28.5,34.23076923076923,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2022-06-13,33.53846153846154,27.884615384615383,33.53846153846154,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2022-06-16,36.57692307692308,30.653846153846153,36.57692307692308,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2022-06-19,33.38461538461539,27.807692307692307,33.38461538461539,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2022-06-22,36.15384615384615,30.26923076923077,36.15384615384615,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2022-06-25,33.30769230769231,27.615384615384617,33.30769230769231,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2022-06-28,37.5,30.26923076923077,37.5,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2022-07-01,33.0,27.346153846153847,33.0,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2022-07-04,31.846153846153847,26.384615384615383,31.846153846153847,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2022-07-07,30.346153846153847,24.96153846153846,30.346153846153847,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2022-07-10,30.807692307692307,25.423076923076923,30.807692307692307,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
2022-07-13,30.423076923076923,25.03846153846154,30.423076923076923,1.7692307692307692,073,06,81102,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,Micrograms/cubic meter (25 C)
